507 1.540538 1.457501
508 0.163658 -0.585958
509 0.194682 -0.637579
510 0.113264 1.100573
511 0.003140 0.490613
512 0.879402 0.846248
513 1.589156 1.753892
514 1.587738 0.536267
515 1.089286 -0.255961
516 1.352280 -0.409138
517 0.363546 1.240778
518 1.375574 0.513836
519 1.314590 -0.436228
520 1.256642 -0.456187
521 0.203378 0.820769
522 1.628796 1.615874
523 0.852180 0.237737
524 1.052650 -0.880648
